SPY (5min log-price increments intraday from 9:35am-4pm),AAPL (5min log-price increments intraday from 9:35am-4pm),SPY daily returns,AAPL daily returns
-0.000261271,8.42E-05,,
0.000637689,0.00038603,,
-0.000145941,0.000596299,,
-0.00052249,-0.00116955,,
-0.000561213,-0.000316013,,
0.000914692,0.000351119,,
-0.000445712,-0.000280886,,
0.000315093,6.09E-05,,
-8.45E-05,0.000425953,,
0.000307338,-0.000182529,,
-0.00119146,-0.000266833,,
0.000653557,0.000442343,,
-0.00071509,-0.001257327,,
0.000199969,0.000637056,,
-0.000561554,-0.000421536,,
0.00038466,-7.50E-05,,
-0.000538565,0.000105409,,
0.000269319,0.000601787,,
8.46E-05,-9.36E-05,,
0.000253841,-0.00044725,,
0.000199951,0.000454273,,
0.00073025,0.00113478,,
-0.000222862,0.000324988,,
0.001535969,0.000376294,,
0.000452661,9.81E-05,,
0.000237757,-9.35E-05,,
-0.00027611,-0.00022903,,
0.000421803,0.000193978,,
8.43E-05,-0.000179954,,
-7.67E-05,0.000885436,,
0.000222332,3.04E-05,,
-0.000383362,0.000373552,,
-0.000306796,-0.000747245,,
6.14E-05,0.000261599,,
-0.000130409,-9.34E-06,,
0.00026847,0.000331575,,
7.67E-05,-0.000345588,,
0.000958159,4.90E-05,,
-0.000544122,1.63E-05,,
-0.00029901,9.57E-05,,
6.13E-05,0.000105073,,
-0.000981934,-0.0005465,,
-8.44E-05,-4.67E-06,,
0.000767283,7.01E-05,,
0.000950614,0.000441399,,
-0.000183919,-0.000196153,,
0.000306513,7.01E-05,,
-0.000176234,5.84E-05,,
0.001003351,0.000452904,,
-0.001194945,-0.000639728,,
-0.000168633,0.000116769,,
0.00084288,0.00031054,,
-7.66E-06,0.000165737,,
-0.00037538,0.000247388,,
0.000298783,-9.33E-05,,
1.53E-05,0.000942402,,
9.96E-05,0.000174853,,
0.001048744,0.000789955,,
-0.000443859,-0.000988124,,
0.000971643,0.000272764,,
-0.000321226,-0.000431327,,
-0.000130049,0.000373051,,
-0.000359637,2.80E-05,,
0.00018366,-4.20E-05,,
-0.000298465,-0.000123559,,
0.00061979,6.29E-05,,
0.000527666,0.000340313,,
-0.000755146,-0.001377832,,
3.05E-05,-0.000267422,,
0.000587367,-0.000407083,,
-1.53E-05,-0.001362025,,
0.000457457,6.99E-06,,
-0.001983825,-0.001557531,,
-7.64E-05,0.001235964,,
0.000740636,0.000419414,,
0.000686698,-0.000130466,,
0.000251671,0.000642844,,
0,-0.000836244,,
0.000503152,-0.000165468,,
-0.000503152,-0.000839415,,
0.001310716,0.001654838,,
7.62E-06,0.00070306,,
-9.14E-05,0.000134968,,
-0.00045707,-0.000395648,,
8.38E-05,0.000472432,,
2.29E-05,-1.86E-05,,
0.000251387,-0.000281576,,
0.000395997,0.000255981,,
0.000913242,0.000274525,,
0,0.000204682,,
-3.80E-05,-0.000418712,,
3.80E-05,-0.000395611,,
0.000456308,-0.000279349,,
-0.000228128,-0.000582228,,
-7.61E-05,-0.000144445,,
0.000357405,0.000330795,,
-1.52E-05,-4.66E-05,,
-0.00062365,0.000232899,,
0.000357506,0.000419082,,
-0.000380329,-0.000668287,,
-0.000380474,1.63E-05,,
-7.61E-05,0.000123443,,
-0.000228371,-0.000228266,,
-0.000380735,-0.000470672,,
7.62E-05,4.66E-06,,
0.000144685,-0.000650447,,
0.000236021,0.000429016,,
-7.61E-06,-0.000198164,,
0.000776197,0.000128228,,
0.000212968,-0.000118902,,
8.37E-05,0.000757467,,
-0.000144497,-0.000212033,,
-1.52E-05,-0.00021674,,
0.000509457,0.000170133,,
-0.000501852,0.000118843,,
-7.61E-05,-3.26E-05,,
0.000395449,0.000265606,,
-9.12E-05,0.000107154,,
-0.000152091,-8.39E-05,,
-0.000913034,3.73E-05,,
0.000654425,0.000442493,,
0.000258608,9.31E-05,,
-7.61E-05,0.000349166,,
0.000152103,0.000139632,,
-0.000235769,-0.00010705,,
-0.000296692,-0.000223445,,
-0.000913451,-0.000470329,,
0.0001523,7.92E-05,,
-0.000304623,-0.00053575,,
-0.000533313,-0.000361211,,
0.000236217,0.000268007,,
-0.000312427,-0.000233046,,
0.00070092,0.000139834,,
0.000669986,0.000465972,,
-0.000494833,-0.000850563,,
0.000342603,0.000321668,,
0.000608782,-0.000142174,,
-0.00022825,-0.000946786,,
0.0002815,0.000209956,,
-0.000433696,-0.000223955,,
0.000426089,-4.67E-06,,
-0.000882814,-0.001496658,,
-0.000228441,-0.002800863,,
0.001293809,0.002013109,,
-0.000549006,-0.00113106,,
0.002133334,0.000143213,,
-0.001066098,-0.002677485,,
0.000137133,-0.002875868,,
-2.29E-05,0.002209497,,
-0.000876474,0.000619292,,
-0.000343177,5.41E-05,,
0.000495663,-0.000294277,,
-0.000373631,-4.00E-05,,
0.000617559,0.000150686,,
0.000746661,0.000200095,,
-0.000304692,9.41E-05,,
-0.000762137,-0.000242451,,
0.000297303,-4.00E-05,,
-0.000739608,-0.000965717,,
0.00036606,8.48E-05,,
-0.000244025,0.000127235,,
-0.001053041,-0.000235632,,
0.00053429,4.71E-05,,
-0.000190785,0.000188501,,
3.82E-05,-0.000164937,,
0.000381519,6.13E-05,,
-0.0001297,-0.000169667,,
-0.000786191,-0.000485596,,
0.000152707,-1.89E-05,,
-0.000152707,-0.000757166,,
0.000534372,0.000552009,,
0.000183147,-3.07E-05,,
0.000190743,-2.36E-05,,
7.63E-06,0.000143858,,
7.63E-05,-2.36E-06,,
0.000305087,-0.000117915,,
7.63E-05,4.95E-05,,
0.000304971,9.20E-05,,
-0.000243969,-0.000205176,,
0.000320198,3.30E-05,,
7.62E-05,-4.01E-05,,
0.000228632,0,,
-0.00011431,4.72E-05,,
-0.000106701,0,,
6.86E-05,-0.000150955,,
1.52E-05,0.000103784,,
0.000289566,-2.36E-05,,
0.000213311,2.36E-05,,
-0.000289504,-0.000778642,,
0.001066179,9.44E-05,,
-0.000213145,-0.000566612,,
-0.000319803,0.000118071,,
-7.62E-05,-0.000380238,,
0.000380735,-0.00073727,,
-0.000609245,-0.001362543,,
-0.000228563,-0.000494854,,
-0.000144783,-0.002504068,,
0.000297164,0.001883378,,
-6.09E-05,-0.000552311,,
-0.000243836,-0.000699716,,
-0.000480225,-0.001517337,,
-0.000213507,0.000346887,,
-1.53E-05,-0.000116408,,
-6.10E-05,0.000451301,,
-0.000579794,-0.000881414,,
0.000381481,-0.000330434,,
-0.000152575,-0.001015756,,
0.000350888,0.000173727,,
0.000487987,0.000699362,,
0.000502987,0.001100386,,
0.000388499,0.001274743,,
0,-0.000332179,,
-9.14E-05,-0.000462861,,
0.000213249,-0.001377983,,
-8.38E-05,-0.000428036,,
-0.000380865,0.001129145,,
-0.000251451,-0.000339798,,
0.001005423,-0.000882112,,
0.000935963,0.00031394,,
7.61E-05,-0.001082559,,
0.00340139,0.000461718,,
0.00032657,0.001684289,,
0.002086013,0.005258364,,
-0.00029557,-0.00145033,,
0.000454687,-0.000492513,,
0.000545351,0.000909786,,
0.000446663,0.002464921,,
0.000227041,0.000628717,,
-0.00012865,-0.000210307,,
0.000658211,-0.000998395,,
-0.001210837,-0.001271063,,
-0.000310513,-0.000867028,,
7.57E-05,0.000602313,,
0.000537616,0.000580877,,
-0.001158885,-0.000768328,,
0.000689433,0.00010076,,
-0.000515136,0.000960221,,
-0.000151561,0.000987363,,
-0.00075815,-0.000180086,,
-0.001214237,-0.001156129,,
-0.000607672,-0.001328624,,
0.000524139,-0.000196983,,
-0.000265833,9.38E-06,,
0.000432892,0.000342348,,
-3.80E-05,0.000330512,,
-0.001687123,-0.001057555,,
-0.000798956,-0.001173764,,
-0.000220777,0.000704424,,
0.000266448,-0.000230057,,
-0.000395892,-0.001108773,,
-0.001463114,-0.001244134,,
-0.000350856,0.000562286,,
-0.000343348,-0.000635242,,
0.000587434,0.000541157,,
1.53E-05,0.000733624,,
0.000602325,0.00046529,,
0.000167671,-0.000150373,,
7.62E-05,5.40E-05,,
0.000152393,0.000103378,,
-0.000175253,-0.000505246,,
2.29E-05,0.000333726,,
-0.000533557,-3.05E-05,,
0.000381141,0.000305435,,
0.000914146,0.000742054,,
-0.0001523,0.000556179,,
-0.000502754,-2.82E-05,,
0.000426595,0.001059903,,
0.000456864,0.000292917,,
0.000281629,-0.000187457,,
2.28E-05,-6.33E-05,,
-0.000228337,-0.000300023,,
0.000243557,0.00035158,,
0.00017502,0.000843289,,
0.000464035,0.000720916,,
0.000167304,-0.000727941,,
4.56E-05,-9.37E-05,,
-0.00069979,-0.000883217,,
-0.00039575,-0.000283638,,
0.000608782,0.000389103,,
7.61E-05,-0.000168749,,
7.61E-05,-0.000157056,,
-0.000380387,-0.000670696,,
-0.000228302,-0.000187688,,
-0.00060906,-9.86E-05,,
-0.000304669,-0.000488201,,
0.002130737,0.000164325,,
-0.000136839,0.000190114,,
0.000570041,0.000865617,,
0.00063806,4.69E-05,,
-0.000387345,0.000117229,,
0.000311407,0.000290669,,
6.08E-05,-0.000103131,,
-9.87E-05,0.001042539,,
-0.000273436,-0.000126452,,
0.000713814,0.000498692,,
0.000296007,0.000222341,,
-0.000698414,0.000308855,,
-0.000759699,-7.25E-05,,
-0.001131775,0.002039525,,
0.000436038,0.000536894,,
0.000604019,-0.000409709,,
-0.000313433,-0.00111224,,
9.17E-05,-0.000589612,,
0.001329381,0.000627335,,
-0.000160349,-0.000351353,,
0.001030365,0.001402318,,
-0.000526499,0.000727488,,
0.000534127,-0.000546155,,
-0.00083947,-0.001149783,,
0.000984399,0.001498226,,
0.000312668,-0.001444006,,
0.000259212,0.000784686,,
0.000502984,-0.000508915,,
-0.000152393,-0.0001037,,
-0.000297232,-0.000612991,,
-0.000388822,-0.000754966,,
0.000472665,0.000412943,,
0.001028419,0.000554255,,
-0.000510268,-0.00073121,,
0.000814782,0.000566145,,
2.28E-05,-4.72E-05,,
-3.81E-05,-4.72E-05,,
-0.00076147,-0.000929677,,
-3.81E-05,-0.00079823,,
-0.000373346,0.000547966,,
0.000137164,0.00023846,,
-0.000220995,-5.43E-05,,
0.000403851,0.000453179,,
0.000510295,0.000868019,,
-0.000236074,-0.000141473,,
-0.00041136,-0.000113193,,
-3.05E-05,-0.000110847,,
-0.000228613,-0.0005733,,
0.000944596,0.000990683,,
-0.000715983,-0.000884491,,
0,0.000294917,,
0.000220943,-0.000391669,,
0.00022851,0.00024776,,
0.00047209,0.000143909,,
-0.00047209,-0.000818905,,
8.38E-05,0.000252587,,
-0.000190406,-0.000684729,,
-0.000723873,-4.25E-05,,
-0.000160085,-0.000403991,,
0,-0.001137249,,
-6.86E-05,-2.37E-05,,
-0.000388911,-0.003768625,,
0.000434655,0.001186634,,
0.000708769,0.000889052,,
5.33E-05,0.000172977,,
2.29E-05,0.000153995,,
0.00053311,0.002354359,,
-0.000220825,-0.00049171,,
6.09E-05,8.04E-05,,
0.000205585,-0.000349989,,
3.05E-05,0.000385454,,
0.000152253,-0.000659856,,
-0.000296916,-0.000757361,,
0.000449146,0.000139682,,
0,-0.000352793,,
-0.00045676,-0.000378976,,
-0.000228458,-0.001102216,,
0.000152311,0.000841586,,
0.000228423,0.000296165,,
0.000152253,-0.000727537,,
0.000684853,0.000810448,,
-2.28E-05,0.000236849,,
-0.000114112,-2.37E-05,,
0.000281453,-9.47E-06,,
-0.00014452,-0.001502623,,
-0.000608735,-7.83E-05,,
-0.000441565,-0.004333596,,
0.000685104,0.002766826,,
0.000197831,0.00085728,,
0.000167365,-0.001865107,,
-0.001015899,-0.002630081,,
0.000748657,0.003687746,,
-0.000290229,-0.000779224,,
-0.000122227,0.000788126,,
-0.000382056,-0.000774762,,
0.000649408,-0.001272536,,
0.000374173,-0.006752973,,
0.000305344,0.00306888,,
0.000900221,0.001878372,,
-0.000472896,-0.000536318,,
0.000183083,0.00016316,,
-0.001114274,-0.001086748,,
0.000580188,6.49E-05,,
0.000320486,-0.001018434,,
0.000671161,-0.000593632,,
-0.000228754,0.000783968,,
0.000457457,0.000385039,,
0.000304855,0.000914992,,
-0.000190523,0.002255936,,
0.000190523,0.001224115,,
0,-0.000305331,,
0.001089097,0.001948504,,
-0.000251225,-0.000758909,,
0.000190328,-0.000699329,,
-0.000228397,0.000233906,,
-0.000190371,-0.001352958,,
-0.000472277,-0.000269919,,
-0.000137154,0.000530846,,
0.000525656,0.000461473,,
-0.000297076,-0.000441405,,
-0.00125021,-0.001758635,,
0.000259318,-0.000449081,,
-0.000289831,-0.001538682,,
6.10E-05,-0.001516396,,
0.001988868,0.001272404,,
0.002144455,0.001559175,,
-0.000547083,-0.001659922,,
-0.001224423,-0.001227698,,
0.001156017,0.000629719,,
0.000516733,-0.002045234,,
-0.001048943,-0.003035183,,
0.002339609,0.003239446,,
0.001304157,0.000314169,,
-2.27E-05,-0.000801326,,
0.001105709,8.98E-05,,
-0.000136254,0.001041281,,
0.000174099,0.001261997,,
0.001195168,0.000669579,,
-0.000226821,0.000214887,,
0.000385565,0.001330821,,
0.000158719,0.000931639,,
7.56E-05,0.000341607,,
0.001042304,-2.46E-05,,
-0.002168911,-0.001159286,,
-0.000310229,-0.000719925,,
-0.000287615,0.000822729,,
0.000143818,5.36E-05,,
-0.000537531,0.000160881,,
-0.000469629,-0.000131831,,
0.000999591,0.000105019,,
-0.000454236,-0.000692885,,
0.000348266,0.000210151,,
0.001081879,-0.00041811,,
0.001103369,-0.000420522,,
-0.00086899,-0.001255909,,
-9.07E-05,0.000756868,,
-0.000521804,-0.000819593,,
0.000385708,0.000365093,,
0.000755858,0.001991106,,
0.000755287,-0.000344245,,
0.000551,0.000243666,,
0.000580862,-0.000532118,,
0.000233758,-0.000147612,,
0.000467353,0.000254953,,
0.000813578,-0.00021693,,
-0.001288471,0.000252707,,
-0.000452489,-0.001385084,,
-0.000639254,-0.0023983,,
0.000624217,0.002304357,,
0.000578745,0.00203122,,
0.000638486,0.000178568,,
0.001013228,1.34E-05,,
-0.001170934,-0.001105386,,
-0.000796418,-0.000786796,,
-0.000533804,0.000880634,,
-0.000105291,-0.000355289,,
-0.001475237,-0.000185516,,
-0.000617837,-0.00172717,,
-0.00076152,-0.0012099,,
-0.000339478,4.48E-06,,
-0.000528306,-0.003510245,,
-0.000747652,0.000404879,,
0.001057122,0.000197881,,
-0.001775093,-0.001104588,,
0.00112585,0.001471015,,
-0.00045321,-0.000382166,,
0.001140186,0.001554728,,
-0.00030191,-0.000449095,,
-0.000369963,-6.51E-05,,
0.000445449,0.000518721,,
0.000309433,-0.000107764,,
-0.000233953,-0.000271706,,
-0.000906139,-0.001535068,,
0.00015108,0.000179925,,
0.000377601,0.001325947,,
-0.000906481,0.000134744,,
0.000151137,-0.000404285,,
-0.000377886,-0.000501092,,
-0.0002268,-7.42E-05,,
-0.001059082,-0.000661065,,
0.000370806,4.50E-05,,
0.00015131,0.000251874,,
8.32E-05,0.000692328,,
0.000173964,-0.000262938,,
-0.00021935,-0.00039791,,
0.000143718,-0.000710786,,
0.00103567,0.000134998,,
4.53E-05,0.000312676,,
0.00041546,-0.000470176,,
-0.000460793,-0.00051092,,
0.000664683,0.000555923,,
-0.000664683,-0.000756311,,
0,0.000857559,,
-0.00058952,-0.000461325,,
-0.000393207,-0.000315173,,
-0.0015971,-0.000135105,,
-0.000462197,-0.000130619,,
0.000734868,0.000578646,,
0.000484566,0.00051982,,
-0.00059817,0.000186709,,
-7.57E-06,-0.000501719,,
0.000159043,0.000360004,,
-7.57E-05,0.000157461,,
-0.001136665,-0.00090011,,
-0.00131256,4.50E-05,,
0.000774088,-0.000180111,,
0.000773489,0.00056274,,
-0.001069393,-0.000495194,,
-6.07E-05,0.000517697,,
0.000895085,0.000382474,,
0.00015163,0.000449782,,
-0.001289589,-0.001102325,,
-0.000455546,-2.25E-05,,
-0.000121514,0.00011254,,
0.000584651,-9.45E-05,,
-0.000258115,-0.000310672,,
-0.001200353,-0.00032203,,
-0.00114091,-0.001749328,,
0.001216925,0.000667631,,
0.000653486,0.000926276,,
0.001093253,0.000259023,,
0.000538595,0.000303985,,
-0.000993972,-0.00010357,,
0.001297278,0.001143176,,
0.000737208,-9.21E-05,,
0.000334225,0.000846158,,
7.59E-06,6.73E-05,,
0.0005998,0.001179306,,
0,0.001057054,,
-0.002059044,-0.0018147,,
0.000136895,-0.000284826,,
0.000729788,0.000937153,,
-0.000600516,-0.000903507,,
0.000995596,0.000551618,,
0.000113936,-0.000278013,,
-7.60E-05,0.000161436,,
-0.001360591,-0.000522521,,
-7.61E-05,-0.000222098,,
-0.000311928,-0.00071823,,
0.000456447,0.001054722,,
0.000501852,0.000293778,,
-0.000273706,4.26E-05,,
0.000600534,0.000593994,,
-0.000228009,5.60E-05,,
0.000820588,0.000537622,,
-0.000721778,0.000114208,,
0.000516694,-0.000405384,,
-0.001436765,-0.001098273,,
-0.000311952,-0.000314014,,
-0.00098976,-0.000381435,,
0.000380793,-1.57E-05,,
0.000395871,-0.00016384,,
0.000517441,0.000368041,,
0.000228198,-4.04E-05,,
-0.001392816,-0.000280518,,
-0.000137103,-0.000761162,,
0.000159952,0.000651178,,
0.000586271,0.000130185,,
2.28E-05,0.000538515,,
0.000152219,-0.000336538,,
0.000380445,0.000560834,,
0,0.0001794,,
0.000152138,-0.000134547,,
-0.001217749,-0.000825619,,
-0.000540851,-0.000186307,,
0.001302118,0.000756237,,
0.000266307,-9.42E-05,,
-0.000547908,-5.38E-05,,
0.000890198,0.000118899,,
-0.000836916,-8.97E-05,,
0.000601128,0.000464285,,
0.000311836,-4.93E-05,,
0.000912131,-0.000215305,,
4.56E-05,0.000825083,,
-0.000106368,-0.000425909,,
0.000121562,0.000531237,,
7.60E-06,-0.000284636,,
-0.000144356,5.60E-05,,
-0.000227972,-0.000428204,,
-0.000228024,-0.000116611,,
-0.000228076,0.000242176,,
-0.000304183,-0.000672857,,
0.000311786,-0.000157065,,
0.000144453,0.000217641,,
0.000843494,0.00058986,,
-7.60E-06,-0.000284794,,
-0.00015193,-9.64E-05,,
0.000334214,0.000204093,,
0.000341695,-6.50E-05,,
0.000235322,0.000242182,,
0.000151791,0.000432642,,
0.000606934,0.000866962,,
0.000614146,0.000886346,,
0.000151583,0.000668716,,
0.000295521,-0.000279509,,
-0.000826161,-0.000402631,,
0.000659468,0.000691083,,
-9.09E-05,0.00249644,,
-0.000515456,-0.001164825,,
4.55E-05,-0.000560581,,
-0.001062022,-0.000433493,,
-9.97E-05,0.000783568,,
0.000996596,0.002960813,,
-0.001809941,-0.001862614,,
0.000130487,0.000467096,,
0.000889925,0.000404342,,
-0.000276099,0.001354807,,
-0.000828755,0.000361269,,
-0.001044595,0.000238545,,
0.001021564,0.002244435,,
0.000621645,0.001826562,,
-0.001074691,-0.00174872,,
0.001143739,0.000938068,,
0.000153422,0.000706304,,
0.000391121,0.002084905,,
0.000988623,0.001782029,,
7.66E-06,-0.000599558,,
-0.00015321,0.002058235,,
0.001378043,-0.000618573,,
4.59E-05,-0.000254168,,
-0.000681097,-0.001338207,,
0.000711698,0.001559226,,
0.000214175,-0.000353654,,
-0.000137679,-0.000482055,,
7.65E-05,-0.000736798,,
0.000611714,0.000108452,,
-0.000994226,-1.77E-05,,
0.000160673,0.00103083,,
0.0001224,-0.000212273,,
-9.94E-05,-0.000243285,,
0.000198888,9.73E-05,,
0.000382365,0.000941755,,
-7.65E-05,0.000894509,,
0.000382248,0.000670908,,
0.000290411,-0.000108109,,
-0.000198693,0.000110316,,
-0.000107005,-0.001103704,,
-0.000305792,-0.000486016,,
-0.000367074,-0.000285092,,
-0.000168287,-0.000311705,,
7.65E-05,0.000678553,,
0.000542965,0.000205464,,
-0.000206445,0.000419634,,
-0.000856819,-0.000640565,,
0.00029844,0.000154657,,
8.42E-05,-0.000183381,,
0.001223335,0.001104199,,
5.35E-05,0.000514141,,
0.000213918,9.93E-05,,
0.000878114,0.000778353,,
0.000686682,-0.000238072,,
0.000381286,-0.000352804,,
-0.000442306,-0.001169552,,
0.000213551,0.000286998,,
-0.000366116,-6.18E-05,,
0.000602495,0.000922308,,
0.000754513,-8.82E-05,,
0.000304692,0,,
-0.000236128,-0.001107852,,
0.000152347,0.000479043,,
0.000236092,3.75E-05,,
-7.62E-05,0.000348639,,
0.00045683,0.000452167,,
-0.000799589,-0.000474229,,
-0.000495304,0.000277948,,
0.000304832,-0.000167642,,
-0.000991043,-0.000330954,,
0.000457526,-0.000971431,,
0.000685897,0.000724247,,
-2.29E-05,-6.84E-05,,
0.000213299,-0.000125831,,
0.000312249,0.000816516,,
-0.001036127,-0.000931323,,
-0.000526093,-0.002000197,,
-0.000205938,0.000981812,,
0.00133403,0.000287285,,
-0.000358108,0.000669275,,
0.001188119,0.000287011,,
0.00077209,0.002127642,,
-0.002575954,-0.001413545,,
-0.000713348,0.001015504,,
-0.000349271,-0.000520755,,
-0.000296216,0.00022759,,
-0.001558479,0.000850815,,
-0.001568532,-0.000901143,,
0.001271766,0.000938309,,
-0.000357759,0.000583538,,
0.001141335,0.000214097,,
-7.60E-05,0.000535043,,
-0.000152114,-0.000371224,,
-0.002353112,-0.002530171,,
0.00062499,1.75E-05,,
-0.001395333,-0.000203651,,
-0.000534249,4.60E-05,,
8.40E-05,-0.001755661,,
0.000221348,0.000657912,,
-0.000580188,-0.000324516,,
-0.001482535,-0.001909759,,
0.000764468,0.000990457,,
0.00053478,0.000673653,,
-0.000504213,-0.000372976,,
-0.000573278,-0.001332881,,
0.000924727,0.000243872,,
0.000229139,-0.001129782,,
-0.000993314,-0.002221521,,
-0.000803013,-0.00125495,,
0.001337997,0.002098785,,
0.000229191,0.000678077,,
-0.000152788,-0.000413836,,
-7.64E-05,-0.000577015,,
0.001298057,0.000499952,,
-0.000839727,-0.001573381,,
0.00045812,0.000216101,,
0.000793578,0.001231765,,
-0.000183078,4.40E-05,,
-0.000610501,-0.000506602,,
0.000228981,0,,
0.000312856,0,,
-0.000457872,0,,
0.000831645,0,,
0.000305018,0,,
7.62E-05,0,,
0.000335386,0,,
0.00019813,0,,
7.62E-06,0,,
-0.000769873,0,,
-0.000762835,0.001651019,,
0.000183133,-0.000140781,,
-0.000641114,-0.000851705,,
-0.000274889,-0.000460267,,
0.000198538,0.000229059,,
-0.000244361,0.00023341,,
-0.000213865,0.000330204,,
0.001595244,0.001033933,,
0.000747133,0.000709935,,
0.000175267,0.000838963,,
0.000304739,0.000274377,,
-0.000380938,0.000723994,,
-0.000152416,-0.00118499,,
-0.000548889,-6.59E-05,,
0.000167748,-0.000408516,,
0.000754519,0.001521203,,
0.000236146,-0.000476088,,
-0.001143162,-8.78E-05,,
0.001158395,0.00111427,,
0.000182782,0.000398905,,
0.000335013,0.000175293,,
-0.000555879,-0.000438289,,
0.000708121,0.00076688,,
-0.001134758,-0.001990722,,
6.86E-05,0.001009011,,
0.000182854,0.000164416,,
-3.81E-05,0.000420782,,
-0.000632538,-0.000692632,,
0.000411576,0.000892003,,
0,0.000373449,,
-0.001058361,-0.000683671,,
0.000597356,0.000183523,,
-0.000710818,-0.001186941,,
0.000650343,9.40E-05,,
0.000672584,-0.000807324,,
0.002324108,-0.001259326,,
0.000534987,0.000177497,,
-0.000798818,-0.001708343,,
0.000731019,0.001618503,,
-0.000519948,-0.000776028,,
-0.00057301,-8.33E-05,,
9.80E-05,-4.39E-05,,
0.000407132,0.000927336,,
0.0001206,0.000685631,,
-0.000286449,-0.000131395,,
0.000715968,0.000602083,,
-0.000339079,-0.000536384,,
0.000504809,-0.000254062,,
-0.000361628,-0.001115569,,
-0.000814142,-0.000214928,,
2.26E-05,0.000708211,,
0.000572971,0.000942043,,
0.000497314,-0.000569501,,
0.000112991,0,,
-0.000384223,-0.000302405,,
-3.77E-05,0.000762412,,
0.000263708,-0.000190549,,
-0.000323994,-0.000269458,,
0.000323994,-5.26E-05,,
0.000150659,0.000280425,,
-0.000150659,5.26E-05,,
0.000828344,2.19E-05,,
0.000752445,0.000792593,,
-0.000270815,-0.000481611,,
0.000270815,0.000547268,,
0,0.000612584,,
-0.000398726,-0.000142174,,
-0.000127927,-0.000295348,,
0.000300978,0.000360969,,
-0.000158002,-0.00027345,,
0.000383676,-0.000115965,,
-7.52E-05,-0.000380811,,
